id,code,short_name,short_name_spelling,full_name,list_status_id,list_status,issuer,company_code,issue_start_date,issue_end_date,plan_raise_fund,actual_raise_fund,issue_par,issue_price,is_guarantee,fund_raising_purposes,list_declare_date,convert_price_reason,convert_price,convert_start_date,convert_end_date,convert_code,coupon,exchange_code,exchange,currency_id,coupon_type_id,coupon_type,coupon_frequency,payment_type_id,payment_type,par,repayment_period,bond_type_id,bond_type,bond_form_id,bond_form,list_date,delist_Date,interest_begin_date,maturity_date,interest_date,last_cash_date,cash_comment
138295,113648,巨星转债,JXZZ,2022年乐山巨星农牧股份有限公司公开发行可转换公司债券,301001,正常上市,乐山巨星农牧股份有限公司,603477.XSHG,2022-04-25,2022-04-25,100000.0,100000.0,100,100.0,0,"德昌巨星生猪繁育一体化项目建设,补充流动资金",,,25.24,2022-10-31,2028-04-24,603477,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-05-17,,2022-04-25,2028-04-25,04-25,2028-04-25,
138399,123146,中环转2,ZHZ2,2022年安徽中环环保科技股份有限公司创业板向不特定对象发行可转换公司债券,301001,正常上市,安徽中环环保科技股份有限公司,300692.XSHE,2022-05-06,2022-05-06,86400.0,86400.0,100,100.0,0,"补充流动资金,用于郸城县生活垃圾焚烧发电项目、承德县承德绿源热电建设项目",,,7.47,2022-11-14,2028-05-05,300692,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-05-26,,2022-05-06,2028-05-06,05-06,2028-05-06,
138461,127064,杭氧转债,HYZZ,2022年杭氧集团股份有限公司公开发行可转换公司债券,301001,正常上市,杭氧集团股份有限公司,002430.XSHE,2022-05-19,2022-05-19,113700.0,113700.0,100,100.0,0,"项目建设,补充流动资金",,,28.69,2022-11-25,2028-05-18,002430,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-07-05,,2022-05-19,2028-05-19,05-19,2028-05-19,
138473,113059,福莱转债,FLZZ,2022年福莱特玻璃集团股份有限公司公开发行A股可转换公司债券,301001,正常上市,福莱特玻璃集团股份有限公司,601865.XSHG,2022-05-20,2022-05-20,400000.0,400000.0,100,100.0,0,"年产75万吨太阳能装备用超薄超高透面板制造项目,分布式光伏电站建设项目,补充流动资金项目,年产1,500万平方米太阳能光伏超白玻璃技术改造项目",,,43.94,2022-11-28,2028-05-19,601865,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-06-13,,2022-05-20,2028-05-20,05-20,2028-05-20,
138565,123147,中辰转债,ZCZZ,2022年中辰电缆股份有限公司创业板向不特定对象发行可转换公司债券,301001,正常上市,中辰电缆股份有限公司,300933.XSHE,2022-05-31,2022-05-31,57053.7,57054.0,100,100.0,0,"工业自动化用高柔性电缆和轨道交通用信号电缆建设项目,补充流动资金",,,7.78,2022-12-07,2028-05-30,300933,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-06-21,,2022-05-31,2028-05-31,05-31,2028-05-31,
139213,113060,浙22转债,Z22ZZ,2022年浙商证券股份有限公司公开发行可转换公司债券,301001,正常上市,浙商证券股份有限公司,601878.XSHG,2022-06-14,2022-06-14,700000.0,700000.0,100,100.0,0,补充公司营运资金，在可转债持有人转股后增加公司资本金,,,10.49,2022-12-20,2028-06-13,601878,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-07-08,,2022-06-14,2028-06-14,06-14,2028-06-14,
139214,123148,上能转债,SNZZ,2022年上能电气股份有限公司向不特定对象发行可转换公司债券,301006,终止上市,上能电气股份有限公司,300827.XSHE,2022-06-14,2022-06-14,42000.0,42000.0,100,100.0,0,"年产5GW储能变流器及储能系统集成建设项目,研发中心扩建项目,补充流动性资金",,,36.31,2022-12-20,2023-05-29,300827,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-07-01,2023-05-24,2022-06-14,2023-05-30,06-14,2023-05-30,
139385,123149,通裕转债,TYZZ,2022年通裕重工股份有限公司创业板向不特定对象发行可转换公司债券,301001,正常上市,通裕重工股份有限公司,300185.XSHE,2022-06-20,2022-06-20,148472.0,148472.0,100,100.0,0,"大型海上风电产品配套能力提升项目,高端装备核心部件节能节材工艺及装备提升项目,补充流动资金",,,2.77,2022-12-26,2028-06-19,300185,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-07-15,,2022-06-20,2028-06-20,06-20,2028-06-20,
139460,127065,瑞鹄转债,RHZZ,2022年瑞鹄汽车模具股份有限公司公开发行可转换公司债券,301001,正常上市,瑞鹄汽车模具股份有限公司,002997.XSHE,2022-06-22,2022-06-22,43980.0,43980.0,100,100.0,1,新能源汽车轻量化车身及关键零部件精密成形装备智能制造工厂建设项目（一期）投资,,,17.36,2022-12-28,2024-03-29,002997,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-07-27,2024-03-26,2022-06-22,2024-04-01,06-22,2024-04-01,
139463,110087,天业转债,TYZZ,2022年新疆天业股份有限公司公开发行可转换公司债券,301001,正常上市,新疆天业股份有限公司,600075.XSHG,2022-06-23,2022-06-23,300000.0,300000.0,100,100.0,0,"补充流动资金,绿色高效树脂循环经济产业链",,,6.9,2022-12-29,2028-06-22,600075,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-07-19,,2022-06-23,2028-06-23,06-23,2028-06-23,
139464,111005,富春转债,FCZZ,2022年芜湖富春染织股份有限公司公开发行可转换公司债券,301001,正常上市,芜湖富春染织股份有限公司,605189.XSHG,2022-06-23,2022-06-23,57000.0,57000.0,100,100.0,1,智能化精密纺纱项目（一期）,,,23.19,2022-12-29,2028-06-22,605189,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-07-25,,2022-06-23,2028-06-23,06-23,2028-06-23,
139465,118008,海优转债,HYZZ,2022年上海海优威新材料股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,上海海优威新材料股份有限公司,688680.XSHG,2022-06-23,2022-06-23,69400.0,69400.0,100,100.0,0,"补充流动资金,上饶海优威应用薄膜有限公司年产1.5亿平米光伏封装材料项目（一期）,年产2亿平方米光伏封装胶膜项目（一期）",,,217.42,2022-12-29,2028-06-22,688680,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-07-21,,2022-06-23,2028-06-23,06-23,2028-06-23,
139475,118009,华锐转债,HRZZ,2022年株洲华锐精密工具股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,株洲华锐精密工具股份有限公司,688059.XSHG,2022-06-24,2022-06-24,40000.0,40000.0,100,100.0,0,"精密数控刀体生产线建设项目,补充流动资金,高效钻削刀具生产线建设项目",,,130.91,2022-12-30,2028-06-23,688059,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-07-21,,2022-06-24,2028-06-24,06-24,2028-06-24,
139480,113649,丰山转债,FSZZ,2022年江苏丰山集团股份有限公司公开发行A股可转换公司债券,301001,正常上市,江苏丰山集团股份有限公司,603810.XSHG,2022-06-27,2022-06-27,50000.0,50000.0,100,100.0,1,"年产10000吨3,5-二硝基-4-氯三氟甲苯等精细化工产品建设项目",,,13.8,2023-01-03,2028-06-26,603810,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-07-21,,2022-06-27,2028-06-27,06-27,2028-06-27,
139486,118010,洁特转债,JTZZ,2022年广州洁特生物过滤股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,广州洁特生物过滤股份有限公司,688026.XSHG,2022-06-28,2022-06-28,44000.0,44000.0,100,100.0,0,"生物实验室耗材产线升级智能制造项目,生物实验室耗材新产品研发项目,补充流动资金",,,48.23,2023-01-04,2028-06-27,688026,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-08-02,,2022-06-28,2028-06-28,06-28,2028-06-28,
139500,123150,九强转债,JQZZ,2022年北京九强生物技术股份有限公司创业板向不特定对象发行可转换公司债券,301001,正常上市,北京九强生物技术股份有限公司,300406.XSHE,2022-06-30,2022-06-30,113900.0,113900.0,100,100.0,0,"收购股权,补充流动性资金",,,17.63,2023-01-06,2028-06-29,300406,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-07-20,,2022-06-30,2028-06-30,06-30,2028-06-30,
139509,113650,博22转债,B22ZZ,2022年江苏苏博特新材料股份有限公司公开发行可转换公司债券,301001,正常上市,江苏苏博特新材料股份有限公司,603916.XSHG,2022-07-01,2022-07-01,80000.0,80000.0,100,100.0,0,"年产37万吨高性能土木工程材料产业化基地项目,补充流动资金,苏博特高性能土木工程新材料建设项目（一期）,信息化系统建设项目,高性能建筑高分子材料产业化基地项目（一期）",,,23.95,2023-01-09,2028-06-30,603916,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-07-28,,2022-07-01,2028-07-01,07-01,2028-07-01,
139510,123151,康医转债,KYZZ,2022年康泰医学系统(秦皇岛)股份有限公司创业板向不特定对象发行可转换公司债券,301001,正常上市,康泰医学系统(秦皇岛)股份有限公司,300869.XSHE,2022-07-01,2022-07-01,70000.0,70000.0,100,100.0,0,康泰产业园建设项目,,,28.22,2023-01-09,2028-06-30,300869,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-07-20,,2022-07-01,2028-07-01,07-01,2028-07-01,
139517,118011,银微转债,YWZZ,2022年常州银河世纪微电子股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,常州银河世纪微电子股份有限公司,688689.XSHG,2022-07-04,2022-07-04,50000.0,50000.0,100,100.0,0,"车规级半导体器件产业化项目,补充流动资金",,,31.95,2023-01-09,2028-07-03,688689,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-08-02,,2022-07-04,2028-07-04,07-04,2028-07-04,
139522,118012,微芯转债,WXZZ,2022年深圳微芯生物科技股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,深圳微芯生物科技股份有限公司,688321.XSHG,2022-07-05,2022-07-05,50000.0,50000.0,100,100.0,0,"创新药生产基地（三期）项目,西奥罗尼联合紫杉醇治疗卵巢癌III期临床试验项目,补充流动资金",,,25.36,2023-01-11,2028-07-04,688321,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-07-28,,2022-07-05,2028-07-05,07-05,2028-07-05,
139544,118013,道通转债,DTZZ,2022年深圳市道通科技股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,深圳市道通科技股份有限公司,688208.XSHG,2022-07-08,2022-07-08,128000.0,128000.0,100,100.0,0,"补充流动资金,项目建设",,,34.73,2023-01-16,2028-07-07,688208,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-07-28,,2022-07-08,2028-07-08,07-08,2028-07-08,
139545,127066,科利转债,KLZZ,2022年深圳市科达利实业股份有限公司公开发行可转换公司债券,301001,正常上市,深圳市科达利实业股份有限公司,002850.XSHE,2022-07-08,2022-07-08,153437.05,153437.0,100,100.0,0,"项目建设,补充流动资金",,,159.35,2023-01-16,2028-07-07,002850,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-08-03,,2022-07-08,2028-07-08,07-08,2028-07-08,
139586,113061,拓普转债,TPZZ,2022年宁波拓普集团股份有限公司公开发行可转换公司债券,301001,正常上市,宁波拓普集团股份有限公司,601689.XSHG,2022-07-14,2022-07-14,250000.0,250000.0,100,100.0,0,用于投资项目的实施,,,71.38,2023-01-20,2028-07-13,601689,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-08-12,,2022-07-14,2028-07-14,07-14,2028-07-14,
139596,118014,高测转债,GCZZ,2022年青岛高测科技股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,青岛高测科技股份有限公司,688556.XSHG,2022-07-18,2022-07-18,48330.0,48330.0,100,100.0,0,乐山12GW机加及配套项目等项目建设,,,84.81,2023-01-30,2028-07-17,688556,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-08-12,,2022-07-18,2028-07-18,07-18,2028-07-18,
139615,113651,松霖转债,SLZZ,2022年厦门松霖科技股份有限公司公开发行可转换公司债券,301001,正常上市,厦门松霖科技股份有限公司,603992.XSHG,2022-07-20,2022-07-20,61000.0,61000.0,100,100.0,0,项目建设,,,16.58,2023-01-30,2028-07-19,603992,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-08-17,,2022-07-20,2028-07-20,07-20,2028-07-20,
139627,118015,芯海转债,XHZZ,2022年芯海科技(深圳)股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,芯海科技(深圳)股份有限公司,688595.XSHG,2022-07-21,2022-07-21,41000.0,41000.0,100,100.0,0,"汽车MCU芯片研发及产业化项目,补充流动资金",,,56,2023-01-30,2028-07-20,688595,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-08-18,,2022-07-21,2028-07-21,07-21,2028-07-21,
139628,123153,英力转债,YLZZ,2022年安徽英力电子科技股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,安徽英力电子科技股份有限公司,300956.XSHE,2022-07-21,2022-07-21,34000.0,34000.0,100,100.0,0,"年产200万片PC全铣金属精密结构件项目,补充流动资金,PC全铣金属精密结构件技术改造项目",,,19.24,2023-01-30,2028-07-20,300956,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-08-11,,2022-07-21,2028-07-21,07-21,2028-07-21,
139629,123152,润禾转债,RHZZ,2022年宁波润禾高新材料科技股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,宁波润禾高新材料科技股份有限公司,300727.XSHE,2022-07-21,2022-07-21,29235.0,29235.0,100,100.0,0,"35kt/a有机硅新材料项目（一期）,8kt/a有机硅胶黏剂及配套项目,补充流动资金",,,29.27,2023-01-30,2028-07-20,300727,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-08-11,,2022-07-21,2028-07-21,07-21,2028-07-21,
139630,127067,恒逸转2,HYZ2,2022年恒逸石化股份有限公司公开发行可转换公司债券,301001,正常上市,恒逸石化股份有限公司,000703.XSHE,2022-07-21,2022-07-21,300000.0,300000.0,100,100.0,0,"年产50万吨新型功能性纤维技术改造项目,年产110万吨新型环保差别化纤维项目",,,10.5,2023-01-30,2028-07-20,000703,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-08-18,,2022-07-21,2028-07-21,07-21,2028-07-21,
139637,113652,伟22转债,W22ZZ,2022年浙江伟明环保股份有限公司可转换公司债券,301001,正常上市,浙江伟明环保股份有限公司,603568.XSHG,2022-07-22,2022-07-22,147700.0,147700.0,100,100.0,0,"卢龙县生活垃圾无害化处理及焚烧发电项目,武平县生活垃圾焚烧发电项目,补充流动资金项目,蛟河市生活垃圾焚烧发电项目,昌黎县城乡静脉产业园特许经营项目（一期）,罗甸县生活垃圾焚烧发电工程",,,32.85,2023-01-30,2028-07-21,603568,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-08-12,,2022-07-22,2028-07-22,07-22,2028-07-22,
139778,113653,永22转债,Y22ZZ,2022年上海永冠众诚新材料科技(集团)股份有限公司公开发行可转换公司债券,301001,正常上市,上海永冠众诚新材料科技(集团)股份有限公司,603681.XSHG,2022-07-28,2022-07-28,77000.0,77000.0,100,100.0,0,"用于项目建设,补充流动资金",,,26.81,2023-02-03,2028-07-27,603681,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-08-26,,2022-07-28,2028-07-28,07-28,2028-07-28,
139915,113654,永02转债,Y02ZZ,2022年杭州永创智能设备股份有限公司公开发行可转换公司债券,301001,正常上市,杭州永创智能设备股份有限公司,603901.XSHG,2022-08-04,2022-08-04,61054.7,61055.0,100,100.0,0,"用于补充流动资金,用于液态智能包装生产线建设项目",,,14.07,2023-02-10,2028-08-03,603901,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-09-01,,2022-08-04,2028-08-04,08-04,2028-08-04,
139934,113655,欧22转债,O22ZZ,2022年欧派家居集团股份有限公司公开发行可转换公司债券,301001,正常上市,欧派家居集团股份有限公司,603833.XSHG,2022-08-05,2022-08-05,200000.0,200000.0,100,100.0,0,投资欧派家居智能制造（武汉）项目,,,125.46,2023-02-13,2028-08-04,603833,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-09-01,,2022-08-05,2028-08-05,08-05,2028-08-05,
139945,118016,京源转债,JYZZ,2022年江苏京源环保股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,江苏京源环保股份有限公司,688096.XSHG,2022-08-05,2022-08-05,33250.0,33250.0,100,100.0,0,"投入智能超导磁混凝成套装备项目,补充流动资金及偿还银行借款",,,13.93,2023-02-13,2028-08-04,688096,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-08-25,,2022-08-05,2028-08-05,08-05,2028-08-05,
139946,123154,火星转债,HXZZ,2022年火星人厨具股份有限公司创业板向不特定对象发行可转换公司债券,301001,正常上市,火星人厨具股份有限公司,300894.XSHE,2022-08-05,2022-08-05,52899.9,52900.0,100,100.0,0,投资于智能厨电生产基地建设项目,,,34.59,2023-02-13,2028-08-04,300894,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-08-23,,2022-08-05,2028-08-05,08-05,2028-08-05,
139961,118017,深科转债,SKZZ,2022年深圳市深科达智能装备股份有限公司向不特定对象发行可转换公司债券,301006,终止上市,深圳市深科达智能装备股份有限公司,688328.XSHG,2022-08-08,2022-08-08,36000.0,36000.0,100,100.0,0,项目建设以及补充流动资基金,,,26.68,2023-02-13,2024-01-09,688328,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-08-29,2024-01-04,2022-08-08,2024-01-10,08-08,2024-01-10,
140009,111006,嵘泰转债,RTZZ,2022年江苏嵘泰工业股份有限公司公开发行可转换公司债券,301006,终止上市,江苏嵘泰工业股份有限公司,605133.XSHG,2022-08-11,2022-08-11,65067.0,65067.0,100,100.0,0,投资项目,,,31.18,2023-02-17,2023-05-09,605133,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-09-21,2023-05-04,2022-08-11,2023-05-10,08-11,2023-05-10,
140016,127068,顺博转债,SBZZ,2022年重庆顺博铝合金股份有限公司公开发行可转换公司债券,301001,正常上市,重庆顺博铝合金股份有限公司,002996.XSHE,2022-08-12,2022-08-12,83000.0,83000.0,100,100.0,0,"40万吨再生铝项目,补充公司流动资金",,,20.43,2023-02-20,2028-08-11,002996,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-09-07,,2022-08-12,2028-08-12,08-12,2028-08-12,
140017,127069,小熊转债,XXZZ,2022年小熊电器股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,小熊电器股份有限公司,002959.XSHE,2022-08-12,2022-08-12,53600.0,53600.0,100,100.0,0,项目建设,,,55.23,2023-02-20,2028-08-11,002959,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-09-07,,2022-08-12,2028-08-12,08-12,2028-08-12,
140018,123155,中陆转债,ZLZZ,2022年张家港中环海陆高端装备股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,张家港中环海陆高端装备股份有限公司,301040.XSHE,2022-08-12,2022-08-12,36000.0,36000.0,100,100.0,0,"拟用于高端环锻件生产线扩建项目等,补充流动资金",,,31.8,2023-02-20,2028-08-11,301040,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-08-31,,2022-08-12,2028-08-12,08-12,2028-08-12,
140248,123156,博汇转债,BHZZ,2022年宁波博汇化工科技股份有限公司创业板向不特定对象发行可转换公司债券,301001,正常上市,宁波博汇化工科技股份有限公司,300839.XSHE,2022-08-16,2022-08-16,39700.0,39700.0,100,100.0,0,环保芳烃油产品升级及轻烃综合利用项目,,,15.05,2023-02-22,2028-08-15,300839,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-09-02,,2022-08-16,2028-08-16,08-16,2028-08-16,
140297,127070,大中转债,DZZZ,2022年内蒙古大中矿业股份有限公司公开发行可转换公司债券,301001,正常上市,内蒙古大中矿业股份有限公司,001203.XSHE,2022-08-17,2022-08-17,152000.0,152000.0,100,100.0,0,"用于选矿技改选铁选云母工程,用于周油坊铁矿采选工程,用于补充流动资金及偿还贷款,用于智能矿山采选机械化、自动化升级改造项目",,,11.36,2023-02-23,2028-08-16,001203,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-10-11,,2022-08-17,2028-08-17,08-17,2028-08-17,
140322,118018,瑞科转债,RKZZ,2022年深圳瑞华泰薄膜科技股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,深圳瑞华泰薄膜科技股份有限公司,688323.XSHG,2022-08-18,2022-08-18,43000.0,43000.0,100,100.0,0,"嘉兴高性能聚酰亚胺薄膜项目,补充流动资金及偿还银行借款",,,30.98,2023-02-24,2028-08-17,688323,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-09-14,,2022-08-18,2028-08-18,08-18,2028-08-18,
140369,127071,天箭转债,TJZZ,2022年陕西中天火箭技术股份有限公司公开发行可转换公司债券,301001,正常上市,陕西中天火箭技术股份有限公司,003009.XSHE,2022-08-22,2022-08-22,49500.0,49500.0,100,100.0,1,"用于大尺寸热场材料生产线产能提升建设项目（二期）、军品生产能力条件补充建设项目,补充流动资金",,,53.11,2023-02-27,2028-08-21,003009,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-09-19,,2022-08-22,2028-08-22,08-22,2028-08-22,
140562,123157,科蓝转债,KLZZ,2022年北京科蓝软件系统股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,北京科蓝软件系统股份有限公司,300663.XSHE,2022-08-30,2022-08-30,49460.0,49460.0,100,100.0,0,"数字银行服务平台建设项目,补充流动资金",,,16.02,2023-03-06,2028-08-29,300663,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-09-20,,2022-08-30,2028-08-30,08-30,2028-08-30,
140698,113656,嘉诚转债,JCZZ,2022年广州市嘉诚国际物流股份有限公司公开发行可转换公司债券,301001,正常上市,广州市嘉诚国际物流股份有限公司,603535.XSHG,2022-09-01,2022-09-01,80000.0,80000.0,100,100.0,0,"投资跨境电商智慧物流中心及配套建设,补充流动资金",,,22.98,2023-03-07,2028-08-31,603535,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-10-12,,2022-09-01,2028-09-01,09-01,2028-09-01,
140844,110088,淮22转债,H22ZZ,2022年淮北矿业控股股份有限公司公开发行可转换公司债券,301001,正常上市,淮北矿业控股股份有限公司,600985.XSHG,2022-09-14,2022-09-14,300000.0,300000.0,100,100.0,0,"甲醇综合利用项目,偿还公司债务",,,15.17,2023-03-20,2028-09-13,600985,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-10-20,,2022-09-14,2028-09-14,09-14,2028-09-14,
140880,113062,常银转债,CYZZ,2022年江苏常熟农村商业银行股份有限公司公开发行A股可转换公司债券,301001,正常上市,江苏常熟农村商业银行股份有限公司,601128.XSHG,2022-09-15,2022-09-15,600000.0,600000.0,100,100.0,0,补充本行核心一级资本,,,8.08,2023-03-21,2028-09-14,601128,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-10-17,,2022-09-15,2028-09-15,09-15,2028-09-15,
140887,113658,密卫转债,MWZZ,2022年密尔克卫化工供应链服务股份有限公司公开发行可转换公司债券,301001,正常上市,密尔克卫智能供应链服务集团股份有限公司,603713.XSHG,2022-09-16,2022-09-16,87238.8,87239.0,100,100.0,0,"收购上海市化工物品汽车运输有限公司100%股权及让方对标的公司1,600万债权项目,徐圩新区化工品供应链一体化服务基地A地块,超临界水氧化及配套环保项目,运力系统提升项目（车辆及罐箱）,补充流动资金,镇江宝华物流有限公司改扩建普货仓库建设",,,134.55,2023-03-22,2027-09-15,603713,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2022-10-25,,2022-09-16,2027-09-16,09-16,2027-09-16,
140888,118019,金盘转债,JPZZ,2022年海南金盘智能科技股份有限公司向不特定对象发行可转换公司债券,301001,正常上市,海南金盘智能科技股份有限公司,688676.XSHG,2022-09-16,2022-09-16,97670.2,97670.0,100,100.0,0,"储能系列产品数字化工厂建设项目,智能装备制造项目-储能系列产品数字化工厂建设项目,补充流动资金,节能环保输配电设备智能制造项目",,,34.76,2023-03-22,2028-09-15,688676,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-10-13,,2022-09-16,2028-09-16,09-16,2028-09-16,
140932,110089,兴发转债,XFZZ,湖北兴发化工集团股份有限公司公开发行可转换公司债券,301001,正常上市,湖北兴发化工集团股份有限公司,600141.XSHG,2022-09-22,2022-09-22,280000.0,280000.0,100,100.0,0,"偿还银行贷款,功能性硅橡胶项目,10万吨/年湿法磷酸精制技术改造项目,磷酸铁项目",,,39.54,2023-03-28,2028-09-21,600141,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-10-31,,2022-09-22,2028-09-22,09-22,2028-09-22,
140933,127072,博实转债,BSZZ,哈尔滨博实自动化股份有限公司公开发行可转换公司债券,301001,正常上市,哈尔滨博实自动化股份有限公司,002698.XSHE,2022-09-22,2022-09-22,45000.0,45000.0,100,100.0,0,"机器人及智能工厂产业化生产项目,补充流动资金,技术创新与服务中心（研发中心）项目,矿热炉冶炼作业机器人及其智能工厂研发示范项目",,,15.81,2023-03-28,2028-09-21,002698,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-11-03,,2022-09-22,2028-09-22,09-22,2028-09-22,
140944,110090,爱迪转债,ADZZ,爱柯迪股份有限公司公开发行A股可转换公司债券,301001,正常上市,爱柯迪股份有限公司,600933.XSHG,2022-09-23,2022-09-23,157000.0,157000.0,100,100.0,0,爱柯迪智能制造科技产业园项目,,,18.93,2023-03-29,2028-09-22,600933,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2022-10-28,,2022-09-23,2028-09-23,09-23,2028-09-23,
